glfsd_stock_id,agency_stock_id,agency_code,_lake,state_prov,manUnit,grid_10min,location_primary,location_secondary,latitude,longitude,year,month,day,stock_method,species_code,_strain,yearclass,life_stage,age_months,_clip,clip_efficiency,phys_chem_mark,tag_type,cwt_number,tag_retention,mean_length_mm,total_weight_kg,stocking_mortality,lot_code,hatchery_abbrev,number_stocked,notes
94353,5187,NYDEC,ON,NY,NO1,708,Near Mouth,Eighteenmile Creek,43.339547,-78.719876,2017,6,5,s,BNT,UNKN,2016,y,18,,,,,,,190,229,0,BT-16-RL1-CA-SR,SRFH,3280,Assigned Lat/Long
94354,5188,NYDEC,ON,NY,NO1,707,Route 425 Access,Wilson,43.31852,-78.825983,2017,5,11,s,BNT,UNKN,2016,y,17,,,,,,,177,1264,0,BT-16-RL-RA-CD-SR,SRFH,20630,Assigned Lat/Long
94355,5189,NYDEC,ON,NY,NO1,806,Youngstown Boat Launch,Niagara River,43.248727,-79.051163,2017,4,27,s,BNT,UNKN,2016,y,16,,,,,,,190,711,0,BT-16-RL-RA,RASFH,8470,Assigned Lat/Long
94356,5190,NYDEC,ON,NY,NO1,806,Youngstown Boat Launch,Niagara River,43.248727,-79.051163,2017,4,27,s,BNT,UNKN,2016,y,16,,,,,,,241,940,0,BT-16-RL-(RA&CA)-CD,CSFH,6530,Assigned Lat/Long
94357,5191,NYDEC,ON,NY,NO1,806,Youngstown Boat Launch,Niagara River,43.248727,-79.051163,2017,4,27,s,BNT,UNKN,2016,y,16,,,,,,,241,594,0,BT-16-RL-(RA&CA)-CD,CSFH,4130,Assigned Lat/Long
94358,5192,NYDEC,ON,NY,NO1,806,Lewiston Sand Docks,Niagara River,43.174233,-79.049517,2017,6,6,s,BNT,UNKN,2016,y,18,,,,,,,190,697,0,BT-16-RL1-CA-SR,SRFH,10000,Assigned Lat/Long
20170081,,WIDNR,MI,WI,WM1,703,Nest Egg Marine- Net Pen,Menominee River,45.1010882,-87.6268355,2016,2,1,u,BNT,UNKN,2015,y,12,ADRP,,,,,,165,1505,1,,,28884,Fish stocked at Nest Egg Marine through the ice.  Load split between 2 trucks. FIsh stocked at this site only; no net pens used.
20170082,,WIDNR,MI,WI,WM6,2002,South Shore Stocking Site,Lake Michigan,42.9968,-87.8822,2016,2,1,u,BNT,UNKN,2015,y,12,,,,,,,165,653,1,,,12361,"FEW GULLS, TWO CRACKER SHELLS. SHEET #2."
20170083,,WIDNR,MI,WI,WM1,905,Sturgeon Bay Ship Canal Cgs.,Lake Michigan,44.759,-87.3141,2016,2,4,u,BNT,SEE,2015,y,12,,,,,,,167,1378,1,I21-SF-2015-FERAL-KER/RR-WR-WR-WR-WR,,25975,Load split between 2 trucks.
20170084,,WIDNR,MI,WI,WM2,606,Gills Rock Boat Landing Stocking,Lake Michigan,45.2908,-87.0231,2016,2,4,u,BNT,UNKN,2015,y,12,,,,,,,167,272,1,,,5040,Stocked through the ice at Weborgs Marina.
20170085,,WIDNR,MI,WI,WM5,1901,Milwaukee Harbor Mckinley,Lake Michigan,43.0511907,-87.882514,2016,2,8,u,BNT,UNKN,2015,y,12,,,,,,,165,645,1,,,13144,VETS POINT.
20170086,,WIDNR,MI,WI,WM5,1701,Port Washington Harbor Boat Ramp,Lake Michigan,43.3874,-87.8667,2016,2,8,u,BNT,UNKN,2015,y,12,,,,,,,165,825,1,,,16562,
20170087,,WIDNR,MI,WI,WM6,2202,Kenosha Harbor Boat Ramp,Lake Michigan,42.5846201,-87.8116151,2016,2,9,u,BNT,UNKN,2015,y,12,,,,,,,170,645,1,,,13742,STOCKED OFF BREAKWALL AT KENOSHA YACHT CLUB.
20170088,,WIDNR,MI,WI,WM3,706,Baileys Harbor Hickey Dock Stocking,Lake Michigan,45.0627,-87.0961,2016,2,15,u,BNT,UNKN,2015,y,12,,,,,,,165,624,1,,,14447,Bay full of pack ice.  no birds.
20170089,,WIDNR,MI,WI,WM4,1303,Manitou Park Stocking,Manitowoc River,44.1011,-87.6791,2016,2,16,u,BNT,UNKN,2015,y,12,,,,,,,165,735,1,,,16544,Stocked through ice.
20170090,,WIDNR,MI,WI,WM1,1303,West Twin River At Shoto Conservation Club,West Twin River,44.17308,-87.6384,2016,2,23,u,BNT,SEE,2015,y,12,,,,,,,167,852,1,I21-SF-2015-FERAL-KER/RR-WR-WR-WR-WR,,15972,Stocked at River Falls Restaruant
20170091,,WIDNR,MI,WI,WM1,804,Stone Quarry - Stocking,Sturgeon Bay,44.9038,-87.405,2016,2,24,u,BNT,UNKN,2015,y,12,,,,,,,170,315,1,,,5861,
20170092,,WIDNR,MI,WI,WM4,1004,Ahnapee River Washington Rd Stocking,Ahnapee River,44.6467491,-87.4669099,2016,2,24,u,BNT,UNKN,2015,y,12,,,,,,,170,530,1,,,10000,Stocked through ice.
20170094,,WIDNR,MI,WI,WM5,1701,Port Washington Harbor Boat Ramp,Lake Michigan,43.3874,-87.8667,2016,2,25,u,BNT,UNKN,2015,y,12,,,,,,,170,276,1,,,5144,
20170096,,WIDNR,MI,WI,WM4,1303,Manitowoc River Across From Submarine Stocking,Manitowoc River,44.0916,-87.6529,2016,3,4,u,BNT,WR,2014,y,17,,,,,,,167,613,1,,,11636,Stocked at Mtwc River across from sub-thin layer of ice on river.
20170097,,WIDNR,MI,WI,WM4,1303,Manitowoc River Across From Submarine Stocking,Manitowoc River,44.0916,-87.6529,2016,3,4,u,BNT,WR,2014,y,17,,,,,,,167,448,1,,,8496,Stocked in Mtwc across from the sub-thin layer of ice on river
20170123,,WIDNR,MI,WI,WM4,1104,Kewaunee River Hwy F Stocking,Kewaunee River,44.4579,-87.5554,2016,3,15,u,BNT,UNKN,2015,y,13,ADRP,,,,,,175,762,1,,,11760,Stocked at Breummer Park Boat Landing.
20170124,,WIDNR,MI,WI,WM5,1502,Sheboygan River - Kohler  Stp,Sheboygan River,43.7312499,-87.7712466,2016,3,15,u,BNT,UNKN,2015,y,13,ADRP,,,,,,175,759,1,,,12221,
20170132,,WIDNR,MI,WI,WM6,2102,Root River @ 5Th St Yacht Club Stocking,Root River,42.7295,-87.7922,2016,3,17,u,BNT,UNKN,2015,y,13,,,,,,,170,641,1,,,16102,
20170133,,WIDNR,MI,WI,WM6,2102,Root River @ 5Th St Yacht Club Stocking,Root River,42.7295,-87.7922,2016,3,17,u,BNT,UNKN,2015,y,13,ADRP,,,,,,175,630,1,,,9410,
20170141,,WIDNR,MI,WI,WM6,2202,Kenosha Harbor Boat Ramp,Lake Michigan,42.5846201,-87.8116151,2016,3,21,u,BNT,SEE,2015,y,13,,,,,,,175,770,1,,,13253,
20170145,,WIDNR,MI,WI,WM5,1901,Milwaukee Harbor Mckinley,Lake Michigan,43.0511907,-87.882514,2016,3,22,u,BNT,SEE,2015,y,13,,,,,,,180,90,1,,,1513,GULLS. VETERANS POINT.
20170147,,WIDNR,MI,WI,WM5,1901,Milwaukee Harbor Mckinley,Lake Michigan,43.0511907,-87.882514,2016,3,24,u,BNT,WR,2014,y,17,,,,,,,195,821,1,,,9750,VETS POINT
20170149,,WIDNR,MI,WI,WM4,1104,Kewaunee River At Clydes Hill Road,Kewaunee River,44.5159509,-87.5866259,2016,3,29,u,BNT,SEE,2015,y,13,ADRP,,,,,,177,785,1,,,11604,Stocked here because water too high at Clyde Hill Rd.
20170150,,WIDNR,MI,WI,WM5,1502,Sheboygan River - Kohler  Stp,Sheboygan River,43.7312499,-87.7712466,2016,3,29,u,BNT,SEE,2015,y,13,ADRP,,,,,,177,623,1,,,9618,Stocked at Kohler County Garages.
20170151,,WIDNR,MI,WI,WM2,606,Rawleys Bay - Stocking,Lake Michigan,45.2183,-87.0324,2016,3,29,u,BNT,WR,2014,y,17,,,,,,,209,696,1,,,6496,Stocked at Wagon Trail Commercial Dock.
20170152,,WIDNR,MI,WI,WM1,905,Sturgeon Bay Ship Canal Cgs.,Lake Michigan,44.759,-87.3141,2016,3,29,u,BNT,WR,2014,y,17,,,,,,,209,169,1,I21-WR-2014-DOMESTIC-WR-WR-WR-WR-TR,,1578,
20170154,,WIDNR,MI,WI,WM4,1104,Kewaunee River At Clydes Hill Road,Kewaunee River,44.5159509,-87.5866259,2016,3,30,u,BNT,SEE,2015,y,13,ADRP,,,,,,180,550,1,,,7588,Part of combined load with Coho.
20170155,,WIDNR,MI,WI,WM3,706,Baileys Harbor Hickey Dock Stocking,Lake Michigan,45.0627,-87.0961,2016,3,30,u,BNT,WR,2014,y,17,,,,,,,209,825,1,,,7607,
20170160,,WIDNR,MI,WI,WM3,706,Baileys Harbor Hickey Dock Stocking,Lake Michigan,45.0627,-87.0961,2016,3,31,u,BNT,WR,2015,y,17,,,,,,,209,222,1,,,2080,
20170161,,WIDNR,MI,WI,WM1,507,Detroit Harbor_General Lake Station,Lake Michigan,45.34254,-86.92392,2016,3,31,u,BNT,WR,2015,y,17,,,,,,,209,488,1,,,4643,Stocked off ferry near island.
20170168,,WIDNR,MI,WI,WM1,905,Sturgeon Bay Ship Canal Cgs.,Lake Michigan,44.759,-87.3141,2016,4,1,u,BNT,WR,2015,y,18,,,,,,,209,317,1,I21-WR-2015-DOMESTIC-WR-WR-WR-WR-TR,,3062,
20170181,,WIDNR,MI,WI,WM4,1004,Anahpee River County Rd X Bridge,Ahnapee River,44.6746,-87.4828,2016,4,7,u,BNT,WR,2014,y,18,,,,,,,203,558,1,,,6160,
20170183,,WIDNR,MI,WI,WM5,1701,Port Washington Harbor Boat Ramp,Lake Michigan,43.3874,-87.8667,2016,4,7,u,BNT,WR,2014,y,18,,,,,,,203,538,1,,,5938,
20170194,,WIDNR,MI,WI,WM6,2102,Root River @ 5Th St Yacht Club Stocking,Root River,42.7295,-87.7922,2016,4,12,u,BNT,SEE,2015,y,14,ADRP,,,,,,182,645,1,,,8459,
20170200,,WIDNR,MI,WI,WM4,1004,Anahpee River County Rd X Bridge,Ahnapee River,44.6746,-87.4828,2016,4,13,u,BNT,WR,2014,y,18,,,,,,,203,908,1,,,10419,
20170201,,WIDNR,MI,WI,WM5,1701,Port Washington Harbor Boat Ramp,Lake Michigan,43.3874,-87.8667,2016,4,13,u,BNT,WR,2014,y,18,,,,,,,203,912,1,,,10060,
20170202,,WIDNR,MI,WI,WM6,2102,Root River @ 5Th St Yacht Club Stocking,Root River,42.7295,-87.7922,2016,4,14,u,BNT,WR,2014,y,18,,,,,,,215,2246,1,,,19777,GULLS AND CORMORANTS IN AREA BUT NOT ACTIVELY FEEDING.
20170204,,WIDNR,MI,WI,WM1,1502,Sheboygan Harbor Deland Park,Lake Michigan,43.7516,-87.7026,2016,4,15,u,BNT,WR,2014,y,18,,,,,,,203,1692,1,I21-WR-2014-DOMESTIC-WR-WR-WR-WR-BR,,18287,2 Trucks.
20170205,,WIDNR,MI,WI,WM1,802,Green Bay_General Lake Station,Lake Michigan,44.9613449,-87.7814047,2016,4,18,u,BNT,SEE,2015,y,14,,,,,,,187,2018,1,,,25974,3 trucks.  Fish stocked offshore out of Stone Quarry boat launch.
20170206,,WIDNR,MI,WI,WM6,2202,Kenosha Harbor Boat Ramp,Lake Michigan,42.5846201,-87.8116151,2016,4,19,u,BNT,WR,2014,y,18,,,,,,,215,2254,1,,,19673,
20170209,,WIDNR,MI,WI,WM1,802,Green Bay_General Lake Station,Lake Michigan,44.9613449,-87.7814047,2016,4,19,u,BNT,SEE,2015,y,14,,,,,,,187,1325,1,,,16423,2 trucks.  Fish stocked offshore out of Stone Quarry boat launch.
20170211,,WIDNR,MI,WI,WM6,2102,Pugh Marina,Root River,42.7337027,-87.7810134,2016,4,20,u,BNT,SEE,2015,y,14,ADRP,,,,,,190,664,1,,,8210,"CORMORANTS AT 5TH ST, STOCKED AT PUGH MARINA."
20170212,,WIDNR,MI,WI,WM1,703,Offshore Grid 703,Lake Michigan,45.047568,-87.5157066,2016,4,20,u,BNT,WR,2014,y,18,,,,,,,210,843,1,,,7996,Stocked offshore out of Marinette.
20170213,,WIDNR,MI,WI,WM1,703,Offshore Grid 703,Lake Michigan,45.047568,-87.5157066,2016,4,20,u,BNT,WR,2014,y,18,,,,,,,211,889,1,,,8392,Stocked offshore out of Marinette.
20170214,,WIDNR,MI,WI,WM1,703,Offshore Grid 703,Lake Michigan,45.047568,-87.5157066,2016,4,20,u,BNT,WR,2014,y,18,,,,,,,209,858,1,,,8287,Stocked offshore out of Marinette.
20170215,,WIDNR,MI,WI,WM1,703,Offshore Grid 703,Lake Michigan,45.047568,-87.5157066,2016,4,20,u,BNT,WR,2014,y,18,,,,,,,211,837,1,,,7885,Stocked offshore out of Marinette.
20170219,,WIDNR,MI,WI,WM6,2102,Pugh Marina,Root River,42.7337027,-87.7810134,2016,4,21,u,BNT,SEE,2015,y,14,ADRP,,,,,,195,489,1,,,5611,"TERNS, GULLS, CORMORANTS"
20170220,,WIDNR,MI,WI,WM1,703,Offshore Grid 703,Lake Michigan,45.047568,-87.5157066,2016,4,21,u,BNT,WR,2014,y,18,,,,,,,208,777,1,,,7577,Stocked offshore out of Marinette.
20170221,,WIDNR,MI,WI,WM1,703,Offshore Grid 703,Lake Michigan,45.047568,-87.5157066,2016,4,21,u,BNT,WR,2014,y,18,,,,,,,207,834,1,,,8278,Stocked offshore out of Marinette.
20170222,,WIDNR,MI,WI,WM4,1104,Kewaunee River At Clydes Hill Road,Kewaunee River,44.5159509,-87.5866259,2016,4,22,u,BNT,SEE,2015,y,14,ADRP,,,,,,193,208,1,,,2573,
20170223,,WIDNR,MI,WI,WM5,1502,Sheboygan River - Kohler  Stp,Sheboygan River,43.7312499,-87.7712466,2016,4,22,u,BNT,SEE,2015,y,14,ADRP,,,,,,193,218,1,,,2694,
20170224,,WIDNR,MI,WI,WM1,1901,Mckinley Marina@Uwm Sailing Club,Lake Michigan,43.0465,-87.8847,2016,4,26,u,BNT,WR,2014,y,18,,,,,,,198,658,1,I21-WR-2014-DOMESTIC-WR-WR-WR-WR-BR,,7545,
20170225,,WIDNR,MI,WI,WM1,1901,Mckinley Marina@Uwm Sailing Club,Lake Michigan,43.0465,-87.8847,2016,4,26,u,BNT,WR,2014,y,18,,,,,,,198,708,1,I21-WR-2014-DOMESTIC-WR-WR-WR-WR-BR,,8127,
20170236,,WIDNR,SU,WI,WISC,1401,Wisconsin Point Entry,Lake Superior,46.7066808,-92.0143747,2016,5,5,u,BNT,SEE,2015,y,15,AD,,,,,,180,920,1,,,17253,Stocked offshore aboard the R/V Hack Noyes
20170243,,WIDNR,MI,WI,WM4,1303,E Twin River Hwy 147 Fire Station Stocking,East Twin River,44.2366,-87.6383,2016,5,10,u,BNT,WR,2014,y,19,,,,,,,205,902,1,,,9845,
20170244,,WIDNR,MI,WI,WM4,1004,Anahpee River County Rd X Bridge,Ahnapee River,44.6746,-87.4828,2016,5,10,u,BNT,WR,2014,y,19,,,,,,,205,909,1,,,9929,
20170256,,WIDNR,MI,WI,WM4,1303,E Twin River Hwy 147 Fire Station Stocking,East Twin River,44.2366,-87.6383,2016,5,12,u,BNT,WR,2014,y,19,,,,,,,205,537,1,,,5688,
20170257,,WIDNR,MI,WI,WM4,1303,E Twin River Hwy 147 Fire Station Stocking,East Twin River,44.2366,-87.6383,2016,5,12,u,BNT,WR,2014,y,19,,,,,,,205,685,1,,,7258,
20170261,,WIDNR,SU,WI,WISC,1409,Bayfield Dnr Slip,Lake Superior,46.8074,-90.8189,2016,5,13,u,BNT,SEE,2015,y,15,AD,,,,,,170,402,1,,,7459,Stocked offshore aboard the R/V Hack Noyes
20170262,,WIDNR,SU,WI,WISC,1409,Bayfield Dnr Slip,Lake Superior,46.8074,-90.8189,2016,5,13,u,BNT,SEE,2015,y,15,AD,,,,,,167,408,1,,,8294,Stocked offshore aboard the R/V Hack Noyes
20170263,,WIDNR,SU,WI,WISC,1409,Bayfield Dnr Slip,Lake Superior,46.8074,-90.8189,2016,5,16,u,BNT,SEE,2015,y,15,AD,,,,,,154,434,1,,,10460,Stocked offshore aboard the R/V Hack Noyes
20170264,,WIDNR,SU,WI,WISC,1409,Bayfield Dnr Slip,Lake Superior,46.8074,-90.8189,2016,5,16,u,BNT,SEE,2015,y,15,AD,,,,,,152,413,1,,,10267,Stocked offshore aboard the R/V Hack Noyes
20170265,,WIDNR,SU,WI,WISC,1409,Bayfield Dnr Slip,Lake Superior,46.8074,-90.8189,2016,5,16,u,BNT,SEE,2015,y,15,AD,,,,,,152,415,1,,,11020,Stocked offshore aboard the R/V Hack Noyes
